Solar System Name,Security Rating,Region,Constellation,Coordinate x,Coordinate z,Coordinate y,Gate 1,Gate 2,Gate 3,Gate 4,Gate 5,Gate 6,Gate 7,Gate 8,Pronunciation 1,Pronunciation 1 Syllable Count,Pronunciation 2,Pronunciation 2 Syllable Count,Pronunciation 3,Pronunciation 3 Syllable Count
2-KPW6,-0.563,Scalding Pass,ENP-SH,7.2868931598203,1.9718195519689,-11.8578754529036,KZFV-4,XV-MWG,,,,,,,,,,,,
2-NF2Z,-0.034,A821-A,O-BSIB,2.8302135455334,7.5261517354358,22.6432606551235,,,,,,,,,,,,,,
2-Q4YG,-0.11,Insmother,8-4EFQ,16.1629569455622,-0.3278462839267,-12.9556062469816,2JT-3Q,7-JT09,C8H5-X,XQP-9C,,,,,,,,,,
2-RSC7,-0.842,Feythabolis,3-PC31,2.0372802084373,-2.9917157201774,-46.5629693356385,ZID-LE,,,,,,,,,,,,,
2-TEGJ,-0.173,Providence,UD-ZJ3,-12.4616040317244,3.8638790202072,-17.1302636744133,AY-24I,K1I1-J,MH9C-S,MVCJ-E,,,,,,,,,,
2-V0KY,-0.023,Stain,U7L-MQ,-12.5153633213619,3.1290656517753,-32.8812073173613,4GQ-XQ,GDO-7H,,,,,,,,,,,,
2-WNTD,-0.084,Oasa,WE-WLQ,19.9886608626442,8.8184554646882,8.8979407870914,DGDT-3,KH-EWC,,,,,,,,,,,,
2-X0PF,-0.378,Detorid,1RG-GU,6.4598039065337,-2.0295967952049,-20.2180556079461,1-PGSG,OFVH-Y,QLPX-J,,,,,,,,,,,
2-YO2K,-0.176,Perrigen Falls,BXT7-V,20.9284795369166,3.770321573966,9.7372320763582,AK-L0Z,M-SG47,QHY-RU,SR-10Z,TAL1-3,,,,,,,,,
21M1-B,-0.508,Oasa,O9X-CV,23.3370081248956,4.6193914354725,17.2863123094952,QZ-DIZ,UGR-J2,,,,,,,,,,,,
23G-XC,-0.015,Delve,SPNZ-Z,-43.0776599944591,2.8831345029066,-20.4533931994515,JP4-AA,,,,,,,,,,,,,
23M-PX,-0.605,Feythabolis,YZKE-Q,4.8472080346736,1.2656826751568,-33.857826319712,GPUS-A,UTDH-N,,,,,,,,,,,,
24I-FE,-0.718,Outer Passage,IM-8S5,30.1058142838512,1.5302285821509,10.4253089026351,2-84WC,QOK-SX,,,,,,,,,,,,
25S-6P,-0.949,Catch,BRP2-K,-17.8219512321696,3.5199585363122,-24.9541714838246,6BPS-T,FAT-6P,RR-D05,,,,,,,,,,,
27-HP0,-0.641,Insmother,TL-FDN,16.3121946287325,4.9245624480632,-10.6163620641133,O-9G5Y,X1-IZ0,,,,,,,,,,,,
28-QWU,-0.052,Great Wildlands,I3-2J0,8.8075172705292,2.6136343632532,-4.1846137914457,0-3VW8,N-RAEL,UD-AOK,,,,,,,,,,,
28O-JY,-0.011,Cloud Ring,Miennue,-32.0339272475626,8.8109176796945,17.4928155468101,CX7-70,P5-KCC,,,,,,,,,,,,
28Y9-P,-0.685,Scalding Pass,WQZ8-4,7.966230073667,3.0432714683358,-10.8956066803399,KZFV-4,,,,,,,,,,,,,
29YH-V,-0.247,Esoteria,9D1V-O,-6.2635597667769,-1.4748779604422,-45.395258180262,DL-CDY,LG-RO2,,,,,,,,,,,,
2AUL-X,-0.347,Perrigen Falls,S0X-O4,23.9322741437437,2.2039494241822,4.9987347950492,9IZ-HU,OBV-YC,PA-ALN,,,,,,,,,,,
2B-3M4,-0.144,Stain,WF-OP4,-19.5226381380549,9.9926209207216,-27.8543127891632,A-XASO,JVJ2-N,,,,,,,,,,,,
2B-UUQ,-0.463,Etherium Reach,ICH-B6,16.7500509991419,4.1542674575239,3.5265094207756,NWX-LI,QHJR-E,,,,,,,,,,,,
2B7A-3,-0.544,Branch,LIB-F9,-17.8388616384937,4.9209639382738,41.1160322619893,3F-JZF,,,,,,,,,,,,,
2CG-5V,-0.613,Tribute,W-XBGF,-5.0569854285572,7.7832707616161,23.2748752929179,F-G7BO,QFF-O6,Y5J-EU,,,,,,,,,,,
2D-0SO,-0.155,Pure Blind,MDM8-J,-20.1955098708987,9.7030070150146,23.9957091344068,D7T-C0,O-BY0Y,UR-E6D,,,,,,,,,,,
2DWM-2,-0.204,Vale of the Silent,DILJ-7,-5.2979090600488,10.371588447762,16.9580138312569,0R-F2F,1N-FJ8,R-P7KL,,,,,,,,,,,
2E-ZR5,-0.312,Geminate,N-K4Q0,-3.4044272635224,8.6734289772147,13.8127650660056,O1-FTD,SR-KBB,,,,,,,,,,,,
2E0P-2,0,UUA-F4,RO-AZT,10.4335441366366,9.0606778108479,31.2104833029944,,,,,,,,,,,,,,
2EV-BA,-0.254,Outer Passage,B-D245,26.3205905807123,-1.6939139705244,0.8627568138385,HLR-GL,W9-TFD,,,,,,,,,,,,
2FL-5W,-0.025,Malpais,MW49-U,18.8361901136579,10.1648100700502,11.2630846852103,HG-YEQ,RXTY-4,,,,,,,,,,,,
2G-VDP,-0.207,Etherium Reach,4M6-GJ,13.2390663260267,6.3165604474564,3.3279471442906,9F-3CR,KRPF-A,R-6KYM,,,,,,,,,,,
2G38-I,-0.413,Syndicate,JQV5-9,-32.890994841954,1.8599284920799,3.3474361190553,98Q-8O,S-U8A4,,,,,,,,,,,,
2H-TSE,-0.287,Geminate,ZYL-FT,-4.3571498152447,7.4947589532382,12.2439220932828,0-GZX9,,,,,,,,,,,,,
2I-520,-0.154,Paragon Soul,GEP-XF,-11.5708377481201,-1.1435364449719,-46.1785720961045,GQ2S-8,O-97ZG,,,,,,,,,,,,
2IBE-N,-0.495,Venal,0KTC-R,-9.3381660563406,9.5608267087137,36.4915297762977,L-IE41,,,,,,,,,,,,,
2ID-87,-0.335,Outer Passage,NPL-WH,28.4561190286507,3.9815651513737,13.4739610364312,8K-QCZ,FVQF-W,SK7-G6,,,,,,,,,,,
2IGP-1,-0.029,Stain,U7L-MQ,-11.8684531011273,1.6413711658639,-32.4717144638643,4GQ-XQ,Z2-QQP,,,,,,,,,,,,
2ISU-Y,-0.126,Tribute,GORV-P,-17.8351685105053,9.3451028046621,24.1722141672463,DL1C-E,,,,,,,,,,,,,
2J-WJY,-0.051,Catch,N-OGI1,-5.815656175472,0.1224431873091,-20.018157331409,6-K738,GMLH-K,ZXIC-7,,,,,,,,,,,
2JJ-0E,-0.65,Outer Ring,Regalia,-38.5365810025665,1.8864352565783,10.8069326176259,CT7-5V,,,,,,,,,,,,,
2JT-3Q,-0.102,Insmother,8-4EFQ,15.7420565938086,0.1445961155904,-13.1293642400188,2-Q4YG,5-2PQU,7-JT09,I3CR-F,,,,,,,,,,
2L5-FI,-0.244,J7HZ-F,D-YMGR,-0.942118878718,9.6391261067585,24.904256872854,,,,,,,,,,,,,,
2O-EEW,-0.762,Immensea,WTE-CK,4.2764303235131,-0.7473596682697,-24.802706152964,J-QA7I,OP9L-F,W4E-IT,Y-N4EF,,,,,,,,,,
2O9G-D,-0.811,Deklein,UTQ-BO,-24.9812446132635,7.3236004250971,29.238959164682,I30-3A,JU-OWQ,NC-N3F,,,,,,,,,,,
2P-4LS,-0.121,Syndicate,49A-BZ,-32.2703727776157,3.3772736345256,10.1409755680404,0LTQ-C,A-SJ8X,,,,,,,,,,,,
2PG-KN,-0.764,Tenerifis,E-IFSA,-0.78906355327,0.5804938395891,-29.2333915167845,PEK-8Z,,,,,,,,,,,,,
2PLH-3,-0.142,Venal,Y8-HHZ,-10.4297811187607,12.1620266214986,34.1052305815462,4-7IL9,B-CZXG,RQ9-OZ,,,,,,,,,,,
2Q-I6Q,-0.143,Syndicate,TA-A7V,-29.5119975602744,2.767494111032,4.8464789729608,97X-CH,,,,,,,,,,,,,
2R-CRW,-0.878,Deklein,VW7-YN,-24.4402911175624,8.1172148539376,28.1972940260352,2-KF56,CCP-US,VFK-IV,YA0-XJ,,,,,,,,,,
2R-KLH,-0.605,Esoteria,FY6-NK,-8.8889220508601,-2.7036589422469,-47.2002796299243,6SB-BN,B1D-KU,QFIU-K,,,,,,,,,,,
2RV-06,-0.078,A821-A,826-A5,0.7932227363442,8.8077703923332,27.4927305467593,,,,,,,,,,,,,,
2TH-3F,-0.934,Venal,XMNF-7,-17.5543377620432,11.6611132301026,34.6653706863116,H-AJ27,WLF-D3,,,,,,,,,,,,
2UK4-N,-0.112,Feythabolis,JQA8-6,3.7566214568869,-2.1395821290362,-37.6098677829085,5ELE-A,H-P4LB,,,,,,,,,,,,
2ULC-J,-0.749,Outer Passage,U-IOR1,32.2708524428015,-1.9183665236814,8.3992154878379,EZWQ-X,T0DT-T,,,,,,,,,,,,
2V-CS5,-0.074,Providence,H-KW4A,-13.8679103821503,7.7194483221366,-17.7942689573606,AY-YCU,H9-J8N,,,,,,,,,,,,
2V-ZHM,-0.353,Perrigen Falls,O5PO-O,19.9823060340498,5.0662357678793,8.2606753692341,1A8-6G,AK-L0Z,H-FOYG,V-3K7C,XU7-CH,,,,,,,,,
2WU-XT,-0.117,Outer Passage,6GU-AT,24.958971078832,-2.9222454379161,3.1338725333017,9S-GPT,F-WCLC,,,,,,,,,,,,
2X-PQG,-0.062,Syndicate,Z-6NQ6,-29.0235659356329,-0.0515558004501,5.9048691258557,6E-578,MHC-R3,,,,,,,,,,,,
2X7Z-L,-0.554,Great Wildlands,U-3HAO,6.639937327254,2.7739714367867,-8.934629291541,56D-TC,6EG7-R,FVXK-D,,,,,,,,,,,
2XI8-Y,-0.869,Malpais,D-YKXH,18.3237914126898,4.6079495456114,13.8482853060469,5B-YDD,AZA-QE,,,,,,,,,,,,
2Z-HPQ,-0.642,Malpais,G-HISF,19.3709991860527,2.8804056820525,4.4397655295359,J-Z8C2,,,,,,,,,,,,,
3-0FYP,-0.492,Insmother,V2S-RH,21.5894140795852,-2.9482719538814,-16.9821045023316,8-VC6H,C1G-XC,,,,,,,,,,,,
3-3EZB,-0.508,Detorid,MZ-PA2,8.1845439636909,-1.8088305868221,-19.7443891384165,52CW-6,C5-SUU,,,,,,,,,,,,
3-BADZ,-0.366,Feythabolis,YZKE-Q,5.2844644557109,0.1121682450851,-34.4770211594274,GPUS-A,,,,,,,,,,,,,
3-CE1R,-0.021,A821-A,F-0CTG,-1.1091247744069,8.8452551532289,34.9293042709435,,,,,,,,,,,,,,
3-DMQT,-1,Delve,O-EIMK,-44.5984047570746,3.909358446238,-26.2714204807942,E-VKJV,N-8YET,,,,,,,,,,,,
3-FKCZ,-0.284,Querious,LI-BA0,-30.4198419858773,7.071730260804,-23.1991779402595,0TKF-6,9SBB-9,ED-L9T,Efa,I1Y-IU,,,,,,,,,
3-HXHQ,-0.002,UUA-F4,LC-AQD,9.9536905741871,3.3307708108477,18.2933959394451,,,,,,,,,,,,,,
3-IN0V,-0.034,Syndicate,6-V49K,-33.2831167516246,0.5165036058011,7.1506939840642,D-B7YK,DUV-5Y,EF-F36,Z-QENW,,,,,,,,,,
3-J5OQ,-0.001,UUA-F4,LC-AQD,8.712275766902,2.8696017879155,17.8574464589986,,,,,,,,,,,,,,
3-JCJT,-0.282,Querious,MPJW-6,-35.18231443598,4.1768624060065,-26.3699607863896,4-GJT1,5V-BJI,L3-I3K,M1BZ-2,W-IIYI,,,,,,,,,
3-JG3X,-0.54,Oasa,04-LOF,24.9521174572759,4.5283320103478,12.3627223692821,1P-QWR,BQ0-UU,FJ-GUR,GK3-RX,RF-X7V,,,,,,,,,
3-LJW3,-0.615,Detorid,MZ-PA2,7.063287502951,-0.7099213565877,-19.4346813661504,5H-SM2,C5-SUU,ZLO3-V,,,,,,,,,,,
3-N3OO,-0.317,Branch,C-ULS4,-11.1227399365231,3.9960640866284,40.7034201133798,4-BE0M,CS-ZGD,ZIU-EP,,,,,,,,,,,
3-OKDA,-0.169,Catch,9HXQ-G,-8.1086487123351,0.9072475235658,-24.5680542179014,3GD6-8,4M-HGL,GE-8JV,MY-W1V,,,,,,,,,,
3-QNM4,-0.739,Outer Passage,C9XB-L,28.8685781552382,-1.6721344228215,5.679822266275,MC4C-H,,,,,,,,,,,,,
3-QYVE,-1,Tenal,E-72A3,-6.6051586555163,2.1477807880447,45.8473823843197,P-UCRP,,,,,,,,,,,,,
3-SFWG,-0.075,Catch,FDR-EQ,-8.1721168087393,0.9319123626549,-14.5808518178592,A-VILQ,,,,,,,,,,,,,
3-TD6L,-0.095,Branch,GP-GIU,-10.5078775332509,9.267734068884,41.2487082524007,CX-1XF,NLPB-0,Q-NJZ4,R4O-I6,,,,,,,,,,
3-UCBF,-0.471,Impass,5J-SSP,-4.3827081736175,-0.4310727829809,-29.279474691397,1-7KWU,N-CREL,,,,,,,,,,,,
3-XORH,-0.015,J7HZ-F,F-8DMX,4.9577064973765,6.3749817422624,20.5988377017539,,,,,,,,,,,,,,
3-YX2D,-0.439,Feythabolis,1ANT-J,-1.0257922291063,-2.3615847185149,-35.8440023178556,CFLF-P,UD-VZW,V-TN6Q,,,,,,,,,,,
30-D5G,-0.95,Tenal,TJ10-O,-5.0759862777637,5.6791258829369,43.6988411777123,R-YWID,,,,,,,,,,,,,
30-YOU,-0.266,Wicked Creek,0FC-ZX,13.2248720608256,-1.5925509128926,-15.9930480452844,4F89-U,J7-BDX,MKIG-5,YHEN-G,,,,,,,,,,
31-MLU,-0.165,Syndicate,49A-BZ,-31.6670539740005,2.4348936659264,9.7337155122604,0LTQ-C,A9D-R0,BMNV-P,RF-GGF,,,,,,,,,,
313I-B,-0.449,Branch,KWCZ-A,-17.3237247259086,7.8993943420666,43.5679720243226,J9-5MQ,,,,,,,,,,,,,
319-3D,-0.324,Delve,6-UCYU,-40.3277657290249,6.0361728225987,-25.5295313957064,D-3GIQ,GY6A-L,YZ9-F6,,,,,,,,,,,
31X-RE,-0.363,Delve,1-A81R,-46.4509307206903,5.6174253042768,-23.4269968528856,5-6QW7,Q-02UL,Y5C-YD,,,,,,,,,,,
32-GI9,-0.079,Stain,41JS-R,-10.601334270258,2.9475074288217,-27.8598922079949,Q-Q2S6,,,,,,,,,,,,,
33-JRO,-0.202,Paragon Soul,17K-QM,-8.1209500655077,-2.2478632580218,-45.96480619753,4Y-OBL,5-CSE3,9T-APQ,ARBX-9,JI-K5H,,,,,,,,,
33CE-7,-0.375,Tenal,X-FHU3,-5.1002255567678,3.7762903385653,43.8081489377617,6-AOLS,,,,,,,,,,,,,
33FN-P,-0.332,Outer Ring,Wield,-39.4502196666287,4.1536414923721,7.8503232383686,JKJ-VJ,MT-2VJ,NM-OEA,,,,,,,,,,,
33RB-O,-0.279,Deklein,N-U2LX,-25.6622103289593,4.2167068709165,29.8995023240793,3OAT-Q,X-Z4DA,,,,,,,,,,,,
35-JWD,-0.017,Period Basis,XOV7-5,-39.9872622722118,8.6108011343286,-35.5494201854168,0-NTIS,F-M1FU,L-YMYU,XZ-SKZ,,,,,,,,,,
35-RK9,-0.247,Syndicate,MK7-AO,-30.1479953965618,2.7075488924385,3.9004069943172,IIRH-G,XS-XAY,,,,,,,,,,,,
36N-HZ,-0.062,Catch,UX3-N2,-6.7471013073732,-0.353139491756,-21.5892360443201,9KOE-A,QSM-LM,U-QVWD,,,,,,,,,,,
373Z-7,-0.008,Stain,Z01V-Z,-19.6561425074639,7.2449737699005,-35.4940938913506,OOO-FS,,,,,,,,,,,,,
37S-KO,-0.037,Stain,XJ-0RG,-15.3405826837739,1.7215319713698,-33.278370125698,40GX-P,4J9-DK,HQ-TDJ,,,,,,,,,,,
384-IN,-0.204,Wicked Creek,0FC-ZX,11.9822110067774,-0.5218471760786,-15.0909816728979,6-L4YC,YHEN-G,,,,,,,,,,,,
38IA-E,-0.155,Fountain,Griffin,-45.5269248140627,5.2027991949757,-3.2692845283609,G-UTHL,LIWW-P,M-KXEH,TU-Y2A,,,,,,,,,,
38NZ-1,-0.535,Insmother,FD-7Y4,20.2086285677293,-3.1240531108256,-18.6058831215674,CR2-PQ,HL-VZX,W-MF6J,,,,,,,,,,,
39-DGG,-0.355,Geminate,8K-CHA,-1.2116407102003,8.3820889658708,13.4750763316663,6RQ9-A,OEY-OR,SV-K8J,,,,,,,,,,,
39P-1J,-0.556,Delve,SG-CTQ,-45.5387869643545,5.3764765676199,-24.3267090401465,4O-239,7G-QIG,HZAQ-W,NIDJ-K,PS-94K,,,,,,,,,
3A1P-N,-0.879,Venal,N32Z-Z,-11.7613222267183,12.2113066762665,26.5259255536497,N6G-H3,Q-CAB2,,,,,,,,,,,,
3AE-CP,-0.674,Insmother,0-YMZM,14.4352042671105,-4.2006120195449,-15.9992483804823,9OLQ-6,Q-3HS5,,,,,,,,,,,,
3BK-O7,-0.008,Querious,8ET-D1,-35.5833204517325,2.2891641153695,-22.1961626365424,KEJY-U,,,,,,,,,,,,,
3C-26I,0,UUA-F4,0VFS-G,8.5126577855405,8.8211211458492,38.1416693839429,4-IPWK,9K-VDI,L-SDU7,Q-KCK3,U8MM-3,,,,,,,,,
3D-CQU,-0.096,Providence,Q-6LG1,-12.5238339738636,5.5248632874714,-14.8934375814866,0B-HLZ,3KB-J0,F-YH5B,,,,,,,,,,,
3D5K-R,-0.675,Querious,XLL-Z7,-34.9989910943256,7.4446026332434,-30.6586740709865,ES-Q0W,F-NXLQ,H74-B0,,,,,,,,,,,
3DR-CR,-0.115,Tenal,M-J57M,-9.5607903122518,8.1167523536357,40.4229454353245,H1-ESN,RLTG-3,,,,,,,,,,,,
3E-ER7,-0.075,J7HZ-F,BS8-ZQ,1.3884230954725,8.1657715467329,21.4421215419296,,,,,,,,,,,,,,
3ET-G8,-0.387,The Spire,3D-ROC,20.1496827139059,7.107529344518,5.5736580791408,91-KD8,K-BBYU,,,,,,,,,,,,
3F-JZF,-0.649,Branch,LIB-F9,-18.4499978080673,5.1078703313369,41.0211850843515,2B7A-3,5-0WB9,C-4ZOS,W-4FA9,,,,,,,,,,
3FKU-H,-0.369,Omist,5Z0Y-S,9.8144956978506,-1.9272512430232,-38.5874637721864,M9-FIB,Y-MSJN,,,,,,,,,,,,
3G-LFX,-0.145,Etherium Reach,PGPJ-8,15.729667694378,7.9603629433262,3.8953484389411,BY-7PY,D-CR6W,N06Z-Q,NK-VTL,,,,,,,,,,
3G-LHB,-0.209,Tribute,E3-NLE,-15.1344208033059,12.2914398873755,23.4047277325776,DBT-GB,U-W3WS,,,,,,,,,,,,
3GD6-8,-0.215,Catch,9HXQ-G,-8.558454043854,0.3103574848173,-24.9425830073689,3-OKDA,4M-HGL,DSS-EZ,YHN-3K,,,,,,,,,,
3GXF-U,-0.077,Providence,5-88B9,-11.5938462297007,3.7113455282994,-13.4934581036939,49GC-R,8P9-BM,VKI-T7,,,,,,,,,,,
3H58-R,-0.031,Etherium Reach,6TT8-Z,12.6448067213489,7.8959039596345,3.3992936684789,JTA2-2,,,,,,,,,,,,,
3HQC-6,-0.039,Outer Ring,Sword,-39.1814511742175,3.3703617569814,6.7085412257326,JKJ-VJ,OX-RGN,R-OCBA,,,,,,,,,,,
3HX-DL,-0.424,Vale of the Silent,DMXN-3,-9.723385053502,13.2877894012418,20.6797834159568,FA-DMO,MY-T2P,Q-R3GP,,,,,,,,,,,
3IK-7O,-0.173,Etherium Reach,J-78ZG,10.4603171074368,9.0640931536126,1.7135990597644,HV-EAP,O-EUHA,UAV-1E,,,,,,,,,,,
3JN9-Q,-0.495,Deklein,A21H-Z,-32.1650730177533,9.2984703255642,30.8879363932933,O-2RNZ,,,,,,,,,,,,,
3KB-J0,-0.121,Providence,Q-6LG1,-12.2883286466528,5.1703999217746,-15.1592089017268,0B-HLZ,3D-CQU,IS-R7P,Z-RFE3,,,,,,,,,,
3KNA-N,-0.493,Branch,T-RQ7S,-10.0418253813568,5.3168641418374,47.153213583041,ME-4IU,,,,,,,,,,,,,
3KNK-A,-0.014,Syndicate,YFN-UN,-32.844278980288,3.2807657389497,8.3697271115711,8V-SJJ,C0T-77,,,,,,,,,,,,
3L-Y9M,-0.171,Feythabolis,I-3ODK,1.3407542483904,-0.6497812435927,-35.850582265483,BJD4-E,BLC-X0,DUU1-K,Z-PNIA,,,,,,,,,,
3L3N-X,-0.181,Tenerifis,QP6B-I,-1.8238821513211,1.7208941018683,-25.6065721052893,4-P4FE,Q-S7ZD,UALX-3,,,,,,,,,,,
3LL-O0,-0.515,Perrigen Falls,WXB-RY,23.3388149620407,4.7328749431398,12.3849561768182,4F6-VZ,A1F-22,JM0A-4,,,,,,,,,,,
3MOG-V,-0.005,Syndicate,YFN-UN,-33.9332779543721,4.3098966992814,7.7189471994884,TXW-EI,Y-W6GF,,,,,,,,,,,,
3OAT-Q,-0.352,Deklein,N-U2LX,-24.1896733929873,5.3515005130176,29.9191803693253,33RB-O,N-TFXK,X-Z4DA,,,,,,,,,,,
3OP-3E,-0.299,Period Basis,NOK-FZ,-43.1855052167742,6.5210396850746,-40.039969535409,0OTX-J,JZL-VB,RJ3H-0,,,,,,,,,,,
3PPT-9,-0.024,Paragon Soul,I-CCEI,-11.8467607561972,-5.2313344922687,-46.7776327671024,8Q-UYU,S-KU8B,UAAU-C,,,,,,,,,,,
3Q-VZA,-0.25,Wicked Creek,5Y1E-3,11.9199273597776,1.8290699488648,-15.2592088021223,A-4JOO,,,,,,,,,,,,,
3Q1T-O,-0.218,Tenerifis,BZZ-1U,9.7037997042631,-2.6233412438043,-32.8438611122757,8-4KME,F-ZBO0,,,,,,,,,,,,
3QE-9Q,-0.773,Deklein,S-B1E4,-26.08918300707,7.7717203242827,30.9379157444024,E-FIC0,MXX5-9,ZOYW-O,,,,,,,,,,,
3S-6VU,-0.207,Scalding Pass,CN5-F2,5.4439810998408,3.0039752566361,-13.5344635952162,OX-S7P,V-F6DQ,,,,,,,,,,,,
3SFU-S,-0.069,Geminate,KR-XF4,0.8000758981065,11.3107203814696,10.581439934226,8-KZXQ,RFGW-V,,,,,,,,,,,,
3T7-M8,-0.588,Deklein,RFY-QB,-32.8390438607436,9.5689905003308,32.7960211268499,MZ1E-P,N2IS-B,OWXT-5,WUZ-WM,,,,,,,,,,
3U-48K,-0.214,Insmother,UR-HG4,12.402903895961,-0.5685671428283,-14.1003876386651,0UBC-R,G-EURJ,RERZ-L,X5-0EM,,,,,,,,,,
3USX-F,-0.335,Geminate,8K-CHA,-0.3607843483579,8.3055692259526,12.9374746071066,6RQ9-A,9-KWXC,K42-IE,VSJ-PP,,,,,,,,,,
3V8-LJ,-0.173,Pure Blind,G8-D09,-23.6051748285623,9.1274957949886,22.5486430105495,B8EN-S,DP-1YE,R-LW2I,R6XN-9,,,,,,,,,,
3VL6-I,-0.041,Oasa,T-4ACL,20.7902815108161,9.401242816345,8.9458403627215,9G5J-1,F-816R,KH-EWC,,,,,,,,,,,
3WE-KY,-0.107,Fountain,Pegasus,-41.6109261246996,4.106850159877,2.6915993068712,4-EP12,9-VO0Q,A8-XBW,IR-WT1,,,,,,,,,,
3ZTV-V,-0.28,Fountain,Taurus,-38.8093427814196,1.0588516388359,-0.6189682033714,9D6O-M,L-A5XP,,,,,,,,,,,,
4-07MU,-1,Catch,BRP2-K,-18.898876179176,3.4655496531321,-24.3884269469844,49-U6U,RR-D05,,,,,,,,,,,,
4-1ECP,-0.473,Perrigen Falls,L7-RDZ,20.3372126901319,2.3584968916422,15.6627882365355,5-U12M,7AH-SF,9-EXU9,UYOC-1,,,,,,,,,,
4-2UXV,-0.019,Querious,3B-IWE,-40.0537062058258,2.9929319752529,-22.7921098977098,F2OY-X,L-FVHR,RKM-GE,,,,,,,,,,,
4-43BW,-0.351,Scalding Pass,CN5-F2,6.6746519945714,2.773969725041,-13.8712533250757,1-7HVI,8CN-CH,G9NE-B,OAQY-M,V-F6DQ,,,,,,,,,
4-48K1,-0.448,Branch,8-IL7S,-11.98449456639,6.9018139640337,36.9425122003485,EWN-2U,NTV0-1,,,,,,,,,,,,
4-7IL9,-0.101,Venal,Y8-HHZ,-11.2924546165089,12.2835484787321,34.4174131908754,2PLH-3,MC6-5J,,,,,,,,,,,,
4-ABS8,-0.194,Pure Blind,G8-D09,-23.0618936322913,9.8146697129715,23.7206314259181,DP-1YE,J-CIJV,R-LW2I,,,,,,,,,,,
4-BE0M,-0.361,Branch,C-ULS4,-11.5898338153595,3.9511899779686,41.0283447499516,3-N3OO,A-G1FM,P7Z-R3,,,,,,,,,,,
4-CM8I,-0.509,Scalding Pass,DITJ-X,11.1992678751484,2.0866673600542,-14.0496137501101,1QZ-Y9,B-1UJC,Q4C-S5,,,,,,,,,,,
4-CUM5,-0.493,Geminate,IPS-QB,-2.0920850873442,7.9028551729954,12.4655149218425,BND-16,RLSI-V,,,,,,,,,,,,
4-EFLU,-0.523,Wicked Creek,J-9M7D,4.8166937486479,1.1233897462898,-17.7002722291219,1-7B6D,F-QQ5N,U-HVIX,,,,,,,,,,,
4-EP12,-0.048,Fountain,Pegasus,-41.4544728640377,4.1439442095003,3.4367745033745,3WE-KY,XF-TQL,,,,,,,,,,,,
4-GB14,-0.251,Immensea,K-N3MD,3.0520796802644,-1.510979353904,-21.8973856402811,L-5JCJ,REB-KR,,,,,,,,,,,,
4-GJT1,-0.107,Querious,MPJW-6,-33.8232609960731,3.1660742449774,-25.1135910178239,3-JCJT,L3-I3K,,,,,,,,,,,,
4-HWWF,-0.473,Vale of the Silent,I89-EP,-7.9690779020361,9.8060490731499,19.1967321004941,4GYV-Q,8TPX-N,PM-DWE,YMJG-4,,,,,,,,,,
4-IPWK,0,UUA-F4,0VFS-G,8.0605188679847,8.1713228013511,38.6137835623875,3C-26I,L-SDU7,,,,,,,,,,,,
4-IT9G,-0.465,Tenerifis,E-IFSA,-1.5702199871106,-1.7805706510641,-28.5408902937445,9-MJVQ,,,,,,,,,,,,,
4-JWWQ,-0.02,Syndicate,SKX-PL,-36.7192795346001,1.1689388169616,5.8794446617599,CIS-7X,RSS-KA,,,,,,,,,,,,
4-M1TY,-0.812,Perrigen Falls,X7-FTR,21.9289111223825,3.585383498622,7.1045548975602,K-3PQW,,,,,,,,,,,,,
4-MPSJ,-0.457,Impass,EK-NQ2,-4.3283062650253,-1.3237196703427,-35.7233532708158,N-7ECY,TWJ-AW,,,,,,,,,,,,
4-OS2A,-0.595,Wicked Creek,R-M719,6.6374970671831,1.6867201398114,-17.622797466685,MN-Q26,Q-GQHN,,,,,,,,,,,,
4-OUKF,-0.278,Esoteria,8T-OLH,-9.8741227939934,1.1268710670249,-36.9727929069995,HAJ-DQ,HT4K-M,JAUD-V,,,,,,,,,,,
4-P4FE,-0.333,Tenerifis,AU-S0B,-1.8453734709169,1.9433903489728,-26.8598343494298,3L3N-X,QRBN-M,RH0-EG,,,,,,,,,,,
4-PCHD,-0.44,Cobalt Edge,QJ2-0M,28.4717596463432,4.5409257990475,14.9788709611856,GQLB-V,SK7-G6,,,,,,,,,,,,
4-QDIX,-0.655,Etherium Reach,SLYP-5,18.9700049412346,5.7769705715222,3.3823597203171,B-2VXB,FGJP-J,,,,,,,,,,,,
40GX-P,-0.023,Stain,XJ-0RG,-14.0237500833187,0.9333128251529,-33.9075084549623,37S-KO,PSJ-10,,,,,,,,,,,,
42-UOW,-0.133,Stain,VH1-NS,-17.4124083524642,4.7963126340177,-31.6886447948308,A4UG-O,CBGG-0,S-DLKC,W-VXL9,,,,,,,,,,
42G-OB,-0.855,The Kalevala Expanse,8UD2-J,11.1759467283384,6.5440986637072,8.3030411383333,HD-HOZ,LEM-I1,V2-GZS,,,,,,,,,,,
42SU-L,-0.809,Cobalt Edge,N4TD-6,27.9769422944588,4.8811141540568,25.7110890984549,MO-YDG,,,,,,,,,,,,,
42XJ-N,-0.412,Venal,0HD-6C,-6.6896371188439,12.8059288815397,35.5713729620901,G9D-XW,OE-4HB,Z3U-GI,,,,,,,,,,,
