Solar System Name,Security Rating,Region,Constellation,Coordinate x,Coordinate z,Coordinate y,Gate 1,Gate 2,Gate 3,Gate 4,Gate 5,Gate 6,Gate 7,Gate 8,Pronunciation 1,Pronunciation 1 Syllable Count,Pronunciation 2,Pronunciation 2 Syllable Count,Pronunciation 3,Pronunciation 3 Syllable Count
Ilahed,0.316,Derelik,Aguh,-8.1795663334184,7.5261229626649,-9.0706702954643,Ishkad,Shamahi,Sosa,,,,,,3,i-la-hed,,,,
Iosantin,0.45,Derelik,Mekashtad,-6.0426349382587,7.5280217078275,-5.9383802160236,Akhrad,Janus,Sharir,,,,,,4,i-o-san-tin,3,yo-san-tin,,
Irshah,0.43,Derelik,Bedaleya,-9.5323443986144,6.0897202373633,-8.9454401512341,Asabona,Bar,Gomati,,,,,,2,irs-sha,,,,
Ishkad,0.366,Derelik,Aguh,-8.4112961361626,7.7363606181605,-8.6139083467918,Ilahed,,,,,,,,2,ish-kad,,,,
Jangar,0.527,Derelik,Bedaleya,-10.3711104103329,7.163600238967,-8.1696206367769,Hasateem,,,,,,,,2,jan-gar,3,ja-n-gar,,
Janus,0.546,Derelik,Mekashtad,-6.7019723134448,7.514550647754,-5.6751705435098,Akhrad,Iosantin,Orva,Salashayama,,,,,2,jei-nas,2,ja-nus,,
Jarizza,0.765,Derelik,Oraron,-9.9552082879405,4.8386295721766,-6.5266532013842,Asghatil,Bar,Ejahi,,,,,,3,ja-ri-za,,,,
Jark,0.817,Derelik,San Matar,-9.3675926352179,5.0604244962329,-2.8403529106922,Odatrik,Sasta,,,,,,,1,jark,,,,
Jaymass,0.216,Derelik,Ananah,-8.2887953753333,3.2277060913728,-9.9630396320492,Camal,Faspera,Ihal,Mifrata,,,,,2,jei-mas,,,,
Jayneleb,0.114,Derelik,Mamouna,-6.0839427954197,3.3031790950289,-10.5458726104477,Futzchag,Podion,,,,,,,3,jei-ne-lehb,,,,
Jofan,0.78,Derelik,Orshed,-10.7343994369715,6.0153248576635,-5.5559557102143,Odlib,Yadi,,,,,,,2,jo-fan,,,,
Juddi,0.649,Derelik,Mossas,-8.1696029803755,4.3312474926583,-7.1958178282436,Berta,Ibaria,Khankenirdia,Maspah,,,,,2,ju-di,,,,
Kasrasi,0.573,Derelik,Kalangin,-5.9932279484658,4.3233411197129,-4.1564724505397,Arnola,Fovihi,Lachailes,Ordize,,,,,3,kas-ra-si,,,,
Kazna,0.231,Derelik,Mamouna,-7.0142424691246,3.848858215319,-9.6720410106924,Futzchag,Kuharah,Sendaya,,,,,,2,kaz-na,,,,
Kehrara,0.365,Derelik,Mal,-7.3665197946545,7.1700983084176,-8.5410625009388,Arena,Dysa,Shach,Shamahi,,,,,3,keh-ra-ra,,,,
Kenobanala,0.289,Derelik,Joas,-4.4895594885382,3.288077927587,-3.6250328056569,Astabih,Audesder,Bimener,Ubtes,,,,,5,ke-no-ba-na-la,,,,
Khabi,0.249,Derelik,Joas,-4.4916061582761,2.558765984817,-4.3134851980218,7Q-8Z2,Astabih,Bimener,Uanzin,Ubtes,,,,2,kha-bi,,,,
Khankenirdia,0.614,Derelik,Mossas,-7.6447984592627,4.2323396070787,-7.1495345478719,Juddi,,,,,,,,5,kan-ke-nir-di-a,4,kan-ke-nir-dia,,
Kiereend,0.841,Derelik,Kalangin,-7.7479080911143,5.1134179715467,-4.7885233482498,Eshtah,Fovihi,Psasa,Rashy,,,,,2,kai-rind,,,,
Kuharah,0.19,Derelik,Mamouna,-7.4379810853748,3.2538969531087,-10.0531188490154,Futzchag,Kazna,,,,,,,3,ku-ha-ra,,,,
Lachailes,0.573,Derelik,Kalangin,-6.1418700963258,3.9508226756646,-3.6346375132951,Kasrasi,Ordize,,,,,,,2,la-kail,3,la-kai-le,,
Lashesih,0.752,Derelik,San Matar,-10.3300968263126,4.170750356827,-2.9856304129795,Lisudeh,Sasta,,,,,,,3,la-she-si,,,,
Lilmad,0.16,Derelik,Mamouna,-7.2855380319924,5.2909926114436,-10.816527393548,Futzchag,,,,,,,,2,lil-mad,,,,
Mahnagh,0.205,Derelik,Mal,-6.0873887339427,5.9027758123984,-9.6570831066938,Shach,,,,,,,,2,mah-nagh,,,,
Mahti,0.228,Derelik,Mal,-5.9358932400901,7.5993899779583,-8.711428995939,Dysa,,,,,,,,2,mah-ti,,,,
Majamar,0.369,Derelik,Ananah,-7.3381467136228,3.3974076985769,-8.4124835282852,Fera,Mifrata,,,,,,,3,ma-ja-mar,,,,
Maspah,0.8,Derelik,Mossas,-8.429816952278,4.0933231824812,-5.766550447787,Akpivem,Ibaria,Juddi,Shala,Zemalu,,,,2,mas-pa,,,,
Mifrata,0.304,Derelik,Ananah,-7.8639929616778,4.2640460112817,-9.4549571824356,Faspera,Ihal,Jaymass,Majamar,Sendaya,,,,3,mi-fra-ta,,,,
Milu,0.77,Derelik,Orshed,-9.6066093767466,6.830470653054,-6.0042819513444,Tidacha,,,,,,,,2,mi-lu,,,,
Moh,0.473,Derelik,Sazdih,-6.2674059167874,3.3768290206315,-6.4245757325715,Bairshir,,,,,,,,1,mo,,,,
Mohas,0.682,Derelik,Hevaka,-8.0931368391398,2.6612451671201,-2.6174170930794,Nimambal,Radima,,,,,,,2,mo-has,,,,
Nakah,0.364,Derelik,Bedaleya,-11.5776531141552,8.1776967342702,-9.8226669274009,Assah,Hasateem,Rahadalon,,,,,,2,na-ka,,,,
Nazhgete,0.391,Derelik,Anares,-8.3631155296697,6.372378539716,-8.9813789948514,Onsooh,,,,,,,,2,naz-get,3,naz-ge-ti,,
Nieril,0.353,Derelik,Subi,-10.1098098348746,3.2921861844934,-8.7753326166026,Gamis,Hothomouh,,,,,,,2,nai-ril,3,ni-e-ril,,
Nikh,0.774,Derelik,Mekashtad,-8.5714432605002,6.6485180580943,-6.1024775895002,Agha,Amphar,Nirbhi,Usroh,,,,,1,nik,,,,
Nimambal,0.594,Derelik,Hevaka,-7.8972929108395,2.2021695733766,-3.04376977447,Mohas,Ubtes,Yishinoon,,,,,,3,ni-mam-bal,,,,
Nirbhi,0.882,Derelik,San Matar,-9.1576103536388,5.7332802739328,-5.5255057964526,Nikh,Tidacha,Yuzier,Zaid,,,,,2,nir-bi,,,,
Odlib,0.825,Derelik,Orshed,-10.0580464528326,6.1711747519974,-5.5983784947668,Jofan,Tidacha,Yadi,,,,,,2,od-lib,,,,
Onsooh,0.443,Derelik,Anares,-8.1778742628362,6.0252693661957,-8.6635426626177,Asabona,Chidah,Nazhgete,Sendaya,Shamahi,,,,2,an-su,,,,
Ordize,0.696,Derelik,Kalangin,-6.6874602332344,4.7305539439211,-4.1604451379855,Eshtah,Kasrasi,Lachailes,Rashy,,,,,2,or-daiz,3,or-di-ze,,
Orva,0.51,Derelik,Mekashtad,-5.8831333756248,6.5071791530294,-5.8535541425382,Janus,Thiarer,Zet,,,,,,2,or-va,,,,
Pirohdim,0.629,Derelik,Mekashtad,-6.6053705321788,6.0016694152713,-6.08303349138,Thiarer,Zet,,,,,,,3,pi-ro-dim,,,,
Podion,0.11,Derelik,Mamouna,-5.8709857801616,2.6044509386392,-10.1528995159068,Jayneleb,,,,,,,,3,po-di-an,2,po-dion,,
Psasa,0.75,Derelik,Kalangin,-7.218388578534,4.2984409865413,-4.5081203993618,Eshtah,Kiereend,Rashy,,,,,,2,psa-sa,3,pa-sa-sa,,
Radima,0.754,Derelik,Hevaka,-8.6669709447702,3.025389149219,-2.3109218639605,Hasiari,Mohas,,,,,,,3,ra-di-ma,3,ra-di-ma,,
Rashy,0.803,Derelik,Kalangin,-7.4181058770878,5.09987901589,-4.429193031092,Eshtah,Kiereend,Ordize,Psasa,,,,,2,ra-shi,,,,
Salashayama,0.666,Derelik,Mekashtad,-7.846214449584,7.5721744939316,-5.3501874200794,Amphar,Janus,,,,,,,5,sa-la-sha-ya-ma,,,,
Sari,0.379,Derelik,Sazdih,-6.277942366772,5.2039434306574,-8.1846145892348,Dooz,Timeor,Uzistoon,,,,,,2,sa-ri,,,,
Sasta,0.814,Derelik,San Matar,-9.4782157961998,4.3126247352903,-3.1896707679918,Hasiari,Jark,Lashesih,Tanoo,,,,,2,sas-ta,,,,
Sendaya,0.294,Derelik,Anares,-7.503588547524,4.7720998612,-9.5172408294045,Doril,Kazna,Mifrata,Onsooh,,,,,3,sen-da-ya,,,,
Serad,0.526,Derelik,Mal,-6.9237792256979,6.8408660502674,-7.0906262138822,Arena,Uhtafal,,,,,,,2,se-rad,,,,
Shach,0.326,Derelik,Mal,-6.0517246678775,6.0891618017717,-8.3890696854373,Asilem,Kehrara,Mahnagh,Timeor,,,,,1,shach,,,,
Shala,0.716,Derelik,Mossas,-8.503960542693,3.3253850385571,-5.7833924355981,Maspah,Zemalu,,,,,,,2,sha-la,,,,
Shamahi,0.355,Derelik,Anares,-7.7750709738421,7.172253343511,-8.7922010890004,Ilahed,Kehrara,Onsooh,,,,,,3,sha-ma-hi,,,,
Sharir,0.397,Derelik,Mekashtad,-6.0941548092407,7.7995677851634,-6.5672158117747,Akhrad,Iosantin,,,,,,,2,sha-rir,,,,
Shedoo,0.506,Derelik,Subi,-8.9433559616934,4.6900373173162,-8.3758112088625,Berta,Gamis,Ihal,,,,,,2,she-du,,,,
Shenela,0.457,Derelik,Anares,-6.9575463334855,5.7122325440515,-8.0659835202845,Chidah,Dooz,,,,,,,3,she-ni-la,,,,
Sooma,0.578,Derelik,Anares,-8.4094731140215,6.9205928804161,-7.5226052138829,Chidah,,,,,,,,2,su-ma,,,,
Sosa,0.301,Derelik,Aguh,-8.3486917314355,7.1188199613809,-9.4156974663562,Aranir,Eshwil,Ilahed,,,,,,2,so-sa,,,,
Sucha,0.658,Derelik,Oraron,-10.627609183753,5.2625499381688,-7.2085421990848,Asghatil,Bar,,,,,,,2,su-cha,,,,
Tanoo,0.858,Derelik,San Matar,-8.8510792599981,4.2369443966879,-4.451352534648,Akpivem,Sasta,Yuzier,,,,,,2,ta-nu,,,,
Thiarer,0.542,Derelik,Mekashtad,-6.0038254601218,5.6960319635113,-6.1574404562872,Orva,Pirohdim,Zet,,,,,,3,thi-a-rer,,,,
Tidacha,0.82,Derelik,Orshed,-9.6666131425391,6.5065656728686,-5.6208771481079,Milu,Nirbhi,Odlib,,,,,,3,ti-da-cha,,,,
Timeor,0.314,Derelik,Mal,-5.661701661647,5.5052089301391,-8.2173112784626,Sari,Shach,,,,,,,2,ti-meor,3,ti-me-or,,
Uanzin,0.434,Derelik,Joas,-5.2741376753579,3.8934512462754,-4.8121847483759,Akhrad,Arnola,Khabi,,,,,,2,uan-zin,3,u-an-zin,,
Ubtes,0.336,Derelik,Joas,-4.9948673102319,2.9430786351071,-3.599227993506,Astabih,Bimener,Kenobanala,Khabi,Nimambal,,,,2,ub-tes,,,,
Uhtafal,0.5,Derelik,Mal,-7.3016369800947,7.183241268363,-7.3973081225142,Abha,Arena,Serad,,,,,,3,uh-ta-fal,,,,
Uplingur,0.422,Derelik,Hevaka,-6.6223420001743,1.6326050663711,-2.5730407026952,Trytedald,Yishinoon,,,,,,,3,up-lin-gur,,,,
Usroh,0.597,Derelik,Mekashtad,-8.3511864320234,7.8631957879832,-6.3739762008453,Amphar,Nikh,,,,,,,2,us-roh,,,,
Uzistoon,0.391,Derelik,Sazdih,-5.7893084293713,4.5833021879998,-7.4838023569004,Bayuka,Dooz,Sari,,,,,,3,u-zi-stun,,,,
Yadi,0.75,Derelik,Orshed,-10.7977718946196,6.128636663604,-6.0141607008473,Buftiar,Jofan,Odlib,,,,,,2,ya-di,,,,
Yishinoon,0.425,Derelik,Hevaka,-6.9082798590932,1.5194641371953,-2.8780877400953,Nimambal,Uplingur,,,,,,,3,yi-shi-nun,,,,
Yuzier,0.907,Derelik,San Matar,-9.036750901311,5.3447700930943,-4.904039903777,Akpivem,Nirbhi,Tanoo,,,,,,2,yu-zir,,,,
Zaid,0.864,Derelik,San Matar,-8.4792151138856,5.2313455798179,-5.7073934529882,Fovihi,Nirbhi,,,,,,,1,zeid,,,,
Zemalu,0.725,Derelik,Mossas,-7.8353005942623,3.770830359987,-5.8441885318365,Maspah,Shala,,,,,,,3,ze-ma-lu,,,,
Zet,0.57,Derelik,Mekashtad,-6.1899112908874,6.3390250691681,-5.7778987238062,Eshtah,Orva,Pirohdim,Thiarer,,,,,1,zet,,,,
Akes,0.809,Devoid,Daredan,-13.243707013514,7.8162728962667,-7.3849648354153,Hati,Uadelah,,,,,,,2,a-kes,,,,
Arayar,0.386,Devoid,Jayai,-15.4073311900576,5.3864803588686,-3.9725153181157,Asghed,Halmah,Labapi,,,,,,2,a-ra,,,,
Arveyil,0.525,Devoid,Enka,-16.7671070706773,5.0653729047375,-3.9220419560121,Palpis,Uktiad,,,,,,,2,ar-veil,,,,
Arzad,0.22,Devoid,Semou,-14.5822098884361,2.0322564429281,-2.4392713035378,Ezzara,Sifilar,Tararan,,,,,,2,a-rza,,,,
Asghed,0.356,Devoid,Jayai,-15.3339571238764,4.4532625170461,-3.6047345797321,Arayar,Halmah,Labapi,Sosan,Tararan,,,,2,a-sghe,,,,
Choonka,0.65,Devoid,Ryra,-12.0664901000331,6.3332836224866,-7.4515941611053,Dihra,Dital,Esescama,Kamela,Thasinaz,,,,2,chu-nka,,,,
Dihra,0.589,Devoid,Ryra,-12.2406372692799,6.0829498399259,-8.1674040243028,Choonka,Dital,Naeel,Thasinaz,,,,,2,di-hra,,,,
Dital,0.479,Devoid,Ryra,-12.2380152955693,5.3472684468777,-8.5025958509925,Choonka,Dihra,Esescama,KBP7-G,,,,,2,di-ta,,,,
Ehnoum,0.567,Devoid,Abthi,-12.2611738564539,7.5914220014966,-9.1675185304775,Lower Debyl,Mendori,Shastal,Upper Debyl,,,,,2,e-hno,,,,
Eredan,0.702,Devoid,Kisana,-11.2875571756837,5.27705610943,-3.6774623485222,Lisudeh,Mehatoor,,,,,,,3,e-re-da,,,,
Esescama,0.613,Devoid,Ryra,-12.6385651879428,5.6711478891006,-6.4502532715998,Choonka,Dital,Odin,Uadelah,,,,,4,e-se-sca-ma,,,,
Ezzara,0.185,Devoid,Semou,-14.4283830155774,1.4791787097259,-2.0825449358794,Arzad,Vard,,,,,,,3,e-zza-ra,,,,
Faktun,0.626,Devoid,Enka,-16.619345167334,5.0895923175939,-4.9044629214457,Mili,Ulerah,,,,,,,2,fa-ktu,,,,
Gheth,0.597,Devoid,Kisana,-12.0585918088168,4.4437819358182,-4.290200099671,Mehatoor,Sasoutikh,,,,,,,1,ghe,,,,
Hakshma,0.562,Devoid,Daredan,-13.2250118405698,7.4753419904432,-9.7185766302785,Nakatre,Riavayed,Shastal,,,,,,2,ha-kshma,,,,
Halenan,0.637,Devoid,Enka,-16.568724300801,5.9456826951752,-4.7701165629791,Mili,Uktiad,Ulerah,,,,,,3,ha-le-na,,,,
Halmah,0.449,Devoid,Jayai,-16.0749795745381,4.7945139811387,-4.1362198369466,Arayar,Asghed,Mili,Tararan,,,,,2,ha-lma,,,,
Hati,0.849,Devoid,Daredan,-14.4049088467453,7.869842040743,-8.2243716269013,Akes,Jarkkolen,Riavayed,Uadelah,Yuhelia,,,,2,ha-ti,,,,
Ibash,0.219,Devoid,Kabo,-11.3602249863025,10.4072054494991,-9.0866412347567,Itsyamil,Soosat,Ussad,,,,,,2,i-ba,,,,
Itsyamil,0.248,Devoid,Kabo,-11.7294002115658,9.2733377292,-10.1824084912931,Ibash,Rahadalon,,,,,,,3,i-tsy-ami,,,,
Labapi,0.384,Devoid,Jayai,-14.9707872778625,4.9450370746771,-4.2118800376149,Arayar,Asghed,Roushzar,,,,,,3,la-ba-pi,,,,
Laddiaha,0.718,Devoid,Daredan,-13.598419449335,7.146171084265,-8.8932964211679,Lower Debyl,Naeel,Nakatre,Uadelah,Upper Debyl,,,,3,la-ddi-aha,,,,
Lisudeh,0.759,Devoid,Kisana,-10.6844774691592,4.6339662443607,-3.5760043246702,Eredan,Lashesih,,,,,,,3,li-su-de,,,,
Lower Debyl,0.601,Devoid,Abthi,-12.6179410545108,6.9526094831577,-9.0286988523545,Ehnoum,Laddiaha,Naeel,Shastal,Upper Debyl,,,,4,lo-we-rde-by,,,,
Mehatoor,0.659,Devoid,Kisana,-11.632760910497,4.8254884712593,-3.9150378872777,Eredan,Gheth,Raa,,,,,,3,me-ha-tu,,,,
Mendori,0.538,Devoid,Kabo,-12.3292421777936,8.5581189871892,-9.181828297867,Ehnoum,Nakatre,Rahadalon,,,,,,3,me-ndo-ri,,,,
Mili,0.561,Devoid,Enka,-16.2080631333402,5.551770409493,-4.841160353685,Faktun,Halenan,Halmah,,,,,,2,mi-li,,,,
Naeel,0.582,Devoid,Abthi,-12.2990563741805,6.5222196554638,-8.6881137345962,Dihra,Laddiaha,Lower Debyl,Shastal,,,,,2,na-il,,,,
Nakatre,0.582,Devoid,Daredan,-13.2560326442423,8.0348154286119,-9.6412541541764,Hakshma,Laddiaha,Mendori,Riavayed,,,,,3,na-ka-tre,,,,
Nidebora,0.812,Devoid,Enka,-17.6484139440111,5.1035904773392,-4.739329706494,Palpis,Ulerah,,,,,,,4,ni-de-bo-ra,,,,
Odin,0.607,Devoid,Ryra,-12.6047988158116,5.708026461199,-5.7803915852069,Esescama,Ohide,,,,,,,2,o-di,,,,
Ohide,0.574,Devoid,Kisana,-12.9758860808178,5.7096417937878,-5.5747888237155,Kamela,Odin,Sasoutikh,,,,,,2,o-heid,3,o-hi-dei,,
Oyeman,0.222,Devoid,Semou,-13.9156194158938,1.7289982328381,-3.011004114973,Sifilar,Tzvi,,,,,,,2,oi-man,3,o-ye-man,,
Palpis,0.496,Devoid,Enka,-16.9128590883982,4.8862774505058,-3.5261974912335,Arveyil,Nidebora,,,,,,,2,pa-lpi,,,,
Raa,0.31,Devoid,Semou,-14.152421016292,2.9321257633796,-3.98204940021,Mehatoor,Sifilar,Tzvi,,,,,,1,ra,,,,
Rahadalon,0.394,Devoid,Kabo,-11.8746887490971,8.9690552502126,-9.4891458365174,Itsyamil,Mendori,Nakah,Soosat,,,,,4,ra-ha-da-lo,,,,
Riavayed,0.648,Devoid,Daredan,-13.7371839512229,8.3130728648074,-9.4671467118252,Hakshma,Hati,Nakatre,,,,,,3,rya-vai-ed,,,,
Roushzar,0.367,Devoid,Jayai,-14.6445060420265,4.5997194469797,-4.0594288917344,Huola,Labapi,,,,,,,2,ro-ushza,,,,
Sasoutikh,0.594,Devoid,Kisana,-12.5915064978085,5.8490655881201,-5.1863957228341,Gheth,Ohide,,,,,,,3,sa-so-uti,,,,
Shastal,0.495,Devoid,Abthi,-12.4848162974696,6.8919484073452,-9.5540713206601,Ehnoum,Hakshma,Lower Debyl,Naeel,Thakala,,,,2,sha-sta,,,,
Sifilar,0.257,Devoid,Semou,-14.2844584340902,2.399893568076,-3.1385680291805,Arzad,Oyeman,Raa,Tzvi,,,,,3,si-fi-la,,,,
Soosat,0.337,Devoid,Kabo,-12.6124263757558,9.8640390197909,-9.5863508776864,Ibash,Rahadalon,,,,,,,2,su-sa,,,,
Sosan,0.336,Devoid,Jayai,-15.3980306872762,3.8576070231098,-3.2956469881139,Asghed,Oyonata,Tararan,,,,,,2,so-sa,,,,
Tararan,0.327,Devoid,Jayai,-15.4188549264366,4.2343912724361,-2.9700197743604,Arzad,Asghed,Halmah,Sosan,,,,,3,ta-ra-ra,,,,
Thakala,0.353,Devoid,Abthi,-12.28865970394,6.4291826255636,-10.1155312405123,Shastal,,,,,,,,3,tha-ka-la,,,,
Thasinaz,0.637,Devoid,Ryra,-12.321059177309,6.3807124932758,-7.9877208414943,Choonka,Dihra,,,,,,,3,tha-si-na,,,,
Tzvi,0.28,Devoid,Semou,-13.7764547025494,2.4209317070296,-3.4401862326564,Lamaa,Oyeman,Raa,Sifilar,,,,,1,tzvi,,,,
Uadelah,0.83,Devoid,Daredan,-13.5366162032699,7.9454745469305,-7.7514923380378,Akes,Esescama,Hati,Laddiaha,,,,,3,u-ade-la,,,,
Uktiad,0.557,Devoid,Enka,-16.7365688749703,4.7674963268136,-4.2827513106792,Arveyil,Halenan,,,,,,,2,u-kti,,,,
Ulerah,0.681,Devoid,Enka,-17.121026440365,4.8896075523222,-4.6332692506448,Faktun,Halenan,Nidebora,,,,,,3,u-le-ra,,,,
Upper Debyl,0.695,Devoid,Abthi,-12.7516455296481,7.5699598793102,-8.7049777929013,Ehnoum,Laddiaha,Lower Debyl,,,,,,4,u-ppe-rde-by,,,,
Ussad,0.162,Devoid,Kabo,-10.2102805723015,10.3054777834956,-9.2260936001492,Ibash,,,,,,,,2,u-ssa,,,,
Abaim,0.799,Domain,Hoosa,-19.0591711757557,6.2675347207764,-4.5341992533775,Sayartchen,Somouh,Sorzielang,,,,,,2,a-ba,,,,
Adia,0.667,Domain,Avib,-18.2087615113464,6.7532844369563,-10.603711261565,Shabura,,,,,,,,2,a-di,,,,
Afivad,0.52,Domain,Qeti,-19.3087677725391,8.4451588863166,-6.1585152889704,Anila,Hahda,,,,,,,3,a-fi-va,,,,
Aghesi,0.771,Domain,Kekah,-15.4737589386139,7.2105358130962,-9.6252537875792,Airshaz,Charra,Fabin,Maiah,Murema,Murzi,Patzcha,Yuhelia,3,a-ghe-si,,,,
Ahala,0.545,Domain,Mulata,-24.2044709181222,3.0836911110451,-6.3800352849245,Arera,Hizhara,,,,,,,3,a-ha-la,,,,
Ahmak,0.602,Domain,Avib,-18.8294247740163,6.1401304371588,-10.3410349591592,Jarshitsan,,,,,,,,2,a-hma,,,,
Airshaz,0.727,Domain,Kekah,-15.8601160371608,7.6354698910095,-10.2507622575882,Aghesi,Mista,,,,,,,2,a-irsha,,,,
Akhragan,0.799,Domain,Mobit,-22.3258561687129,3.7290493523697,-4.504285652442,Kehour,Mikhir,Ziona,Zororzih,,,,,3,a-khra-ga,,,,
Akila,0.331,Domain,Fua,-23.3079898500037,7.0681535654592,-2.8564731936197,Amod,Basan,,,,,,,3,a-ki-la,,,,
Aldali,0.427,Domain,Mazake,-20.5943588644739,8.5316063903993,-10.7575116498371,Iro,Sakhti,,,,,,,3,a-lda-li,,,,
Alkabsi,0.662,Domain,Maddam,-17.2250652396886,9.9394984295254,-8.2269325389714,Mahrokht,Sarum Prime,,,,,,,3,a-lka-bsi,,,,
Amarr,1,Domain,Throne Worlds,-20.4748707250009,4.0238379936571,-5.7621278902421,Ashab,Bhizheba,Hedion,Irnin,Kor-Azor Prime,Sarum Prime,,,2,a-ma,,,,
Amod,0.296,Domain,Fua,-24.1509029060278,6.8909470301733,-2.9164425662339,Akila,Mod,,,,,,,2,a-mo,,,,
Ana,0.9,Domain,Maseend,-16.1529369449714,7.3451618184682,-7.1499818430656,Jaswelu,Zhilshinou,,,,,,,2,a-na,,,,
Andabiar,0.607,Domain,Kashag,-16.8277950215073,7.7548129515191,-11.5493506586982,Armala,Goram,Mista,,,,,,3,a-nda-bi,,,,
Anila,0.655,Domain,Chardu,-19.589382230246,7.4529961923124,-5.9902465936324,Afivad,Etav,Hahda,Hisoufad,Pedel,Saheri,Yeeramoun,,3,a-ni-la,,,,
Arbaz,0.907,Domain,Parud,-18.2032483039659,5.6662972876577,-4.745686006432,Chaven,Deepari,Kudi,,,,,,2,a-rba,,,,
Ardishapur Prime,0.74,Domain,Sosarir,-17.9154109118949,6.1787148883084,-8.2534303643759,Ekid,Gid,Rasile,,,,,,5,a-rdi-sha-pu-rpri-me,,,,
Arera,0.646,Domain,Mulata,-23.6318168478036,3.6451891385495,-6.3539236930113,Ahala,Bashakru,Hizhara,Knophtikoo,Seiradih,,,,3,a-re-ra,,,,
Armala,0.782,Domain,Yestadan,-16.7528421799323,6.3120531358215,-11.2261070573998,Andabiar,Gaha,Ilonarav,Murema,Uchat,,,,3,a-rma-la,,,,
Arodan,0.321,Domain,Armi,-25.2113338431935,0.8448236388395,-7.2227438210967,Rammi,Rimbah,,,,,,,3,a-ro-da,,,,
Arshat,0.581,Domain,Nashar,-18.5144524551786,7.6292223526589,-10.4475691947579,Jerma,Sadye,,,,,,,2,a-rsha,,,,
Arton,0.427,Domain,Nakid,-14.4567950878173,6.309267436583,-11.2323397626206,Bittanshal,Jambu,Sieh,Warouh,,,,,2,a-rto,,,,
Artoun,0.752,Domain,Norgoh,-19.5817355425568,5.3297774659659,-7.9713607259615,Ebtesham,Nafomeh,Safizon,,,,,,2,a-rto,,,,
Ashab,0.909,Domain,Parud,-19.5782999035935,5.4527294158362,-5.5129259873227,Amarr,Chaven,Hedion,Kehour,Madirmilire,Penirgman,Teshi,,2,a-sha,,,,
Asoutar,0.273,Domain,Liela,-16.7924851867541,3.9320291177421,-12.4737898826777,Avair,Rayl,,,,,,,3,a-so-uta,,,,
Avair,0.411,Domain,Liela,-16.7589895459259,4.2294969807917,-11.6813792482802,Asoutar,Ebo,Rayl,Tastela,,,,,2,a-va,,,,
Azizora,0.623,Domain,Avib,-18.3483852908187,5.5519302988139,-9.8396170606204,Hadonoo,Luromooh,Shabura,,,,,,4,a-zi-zo-ra,,,,
Bagodan,0.717,Domain,Maddam,-15.7948653811982,8.8975971366295,-9.6735800592526,Barira,Hama,Merz,Murzi,,,,,3,ba-go-da,,,,
Bahromab,0.569,Domain,Yekti,-18.0960210551136,5.6588269826372,-3.2256191754816,Kudi,Madirmilire,Niarja,Saana,,,,,3,ba-hro-ma,,,,
Barira,0.815,Domain,Maseend,-14.8829026028764,7.9803454062173,-9.0133856135438,Bagodan,Yuhelia,,,,,,,3,ba-ri-ra,,,,
Basan,0.304,Domain,Fua,-22.7335892685859,6.5257220540798,-1.34349209217,Akila,Esmes,Shajarleg,,,,,,2,ba-sa,,,,
Bashakru,0.645,Domain,Mobit,-23.6293508388333,3.6387381194182,-5.2212358240868,Arera,Mikhir,Shuria,Sukirah,,,,,3,ba-sha-kru,,,,
Bhizheba,0.964,Domain,Norgoh,-19.8289764828091,4.2003748664002,-6.3909072062889,Amarr,Eba,Romi,Tash-Murkon Prime,Zatsyaki,,,,3,bhi-zhe-ba,,,,
Bika,0.459,Domain,Nashar,-18.530013619142,8.6829077216929,-10.397483905333,Jerma,Miyeli,Noli,Reyi,Sadye,,,,2,bi-ka,,,,
Biphi,0.207,Domain,Jakemhih,-16.8154281925707,8.2896890830625,-13.4393265585302,Mamet,Yong,,,,,,,2,bi-phi,,,,
Bittanshal,0.48,Domain,Nakid,-15.0408448856741,7.0625500178321,-11.676639979257,Arton,Jambu,Sibot,Warouh,,,,,3,bi-tta-nsha,,,,
Boranai,0.894,Domain,Throne Worlds,-21.7256846165725,3.1831229741122,-6.2432350562654,Hedion,Kador Prime,Kehour,Toshabia,,,,,3,bo-ra-na,,,,
Bourar,0.383,Domain,Armi,-25.3006957693812,2.134146143107,-6.0264789747032,Rimbah,Sobenah,,,,,,,2,bo-ura,,,,
Cailanar,0.684,Domain,Yestadan,-16.037603942302,6.4964112153892,-11.6967609056039,Murema,,,,,,,,3,ca-ila-na,,,,
Charra,0.755,Domain,Kekah,-16.0346656249258,6.4715100057172,-9.9574660986537,Aghesi,Harva,Patzcha,,,,,,2,cha-rra,,,,
Chaven,1,Domain,Parud,-18.0372429369955,6.0008167808112,-5.4794737517953,Arbaz,Ashab,Penirgman,,,,,,2,cha-ve,,,,
Chemilip,0.608,Domain,Qeti,-18.0544799864833,8.8024900141374,-6.217691411545,Herila,Hisoufad,Jesoyeh,Raravath,,,,,3,che-mi-li,,,,
Chesoh,0.875,Domain,Maddam,-17.5983786810414,8.0507340568751,-7.3293369113051,Herila,Irnal,,,,,,,2,che-so,,,,
Clarelam,0.497,Domain,Liela,-15.8033654610047,4.7223465649174,-10.6480081982137,Tastela,,,,,,,,3,cla-re-la,,,,
Dakba,0.71,Domain,Sosarir,-16.3873152060128,5.8614629497129,-6.4661535853483,Sitanan,,,,,,,,2,da-kba,,,,
